uuid,title,handle,research_data_creators,lead_chief_investigators,last_modified,withdrawn,type,date_available,year_issued,date_accessioned,rights,access_rights,doi,external_doi,faculty,school,for_codes,keywords,data_volume_bytes_orig,num_files_orig
c15be2fe-06ae-4ece-88dd-0cf51d1b1428,Counties in the colony of New South Wales in 1850 (including the later states of Victoria and Queensland),1959.4/102064,"Pitt, Nicholas",NO FIELD,2025-04-01T14:53:49.084+00:00,False,Dataset,2024-05-08T00:45:20Z,2024,2024-05-08T00:45:20Z,CC-BY,open access,https://doi.org/10.26190/unsworks/30092,NO FIELD,Arts Design & Architecture,School of Humanities & Languages,430302 Australian history|430306 Digital history,counties|historical geographical information systems|colonial statistics,132537801,7
72bfe35b-62ac-4a37-9694-706a511326be,Cutaneous melanoma in kidney transplant recipients: pathology report review and predictors of survival,1959.4/004_277,"Vajdic, Claire","Vajdic, Claire",2024-02-27T14:29:07.303+00:00,False,Dataset,2021-11-26T10:33:02Z,2011,2021-11-26T10:33:02Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1335,NO FIELD,Medicine & Health,Centre for Big Data Research in Health,111299 Oncology and Carcinogenesis not elsewhere classified|111799 Public Health and Health Services not elsewhere classified,Cancer risk|Cancer aetiology|Cancer epidemiology|Population Health,0,0
f5f5c6a1-920f-42bc-b6c3-10a294655a70,"Data for ""Thermal Processes and their Impact on Surface Related Degradation""",1959.4/resource/collection/resdatac_1254/1,"Hamer, Phillip|Chen, Daniel|Bonilla, Ruy S.",NO FIELD,2022-09-27T11:16:01.276+00:00,False,Dataset,2021-11-26T10:08:41Z,2021,2021-11-26T10:08:41Z,CC-BY,open access,https://doi.org/10.26190/p2xp-6x55,NO FIELD,Engineering,School of Photovoltaic and Renewable Energy Engineering,"090605 Photodetectors, Optical Sensors and Solar Cells",Silicon|Photovoltaics|Degradation|Surface Passivation|Defect Engineering,295776505,3
a596f0ec-07cb-4749-970a-56181ad9f2d8,Data for the paper entitled 'Resonant Monochromatic Electron Emission through Monolayer Quantum Dots ',1959.4/resource/collection/resdatac_1165/1,"Liao, Yuanxun",NO FIELD,2022-06-09T10:13:53.469+00:00,False,Dataset,2021-11-26T10:08:10Z,2021,2021-11-26T10:08:10Z,GPL,open access,https://doi.org/10.26190/3hb4-sx82,NO FIELD,Engineering,School of Photovoltaic and Renewable Energy Engineering,NO FIELD,Resonant tunneling|Monochromatic Electron|Quantum dots,747867,1
04788173-b71f-4421-8e27-8ddf4e83e6ca,"Data for Thermophysical Properties of Urania-Zirconia (U,Zr)O2 Mixed Oxides By Molecular Dynamics",1959.4/resource/collection/resdatac_882/1,"Galvin, Conor|Obbard, Edward|Cooper, Michael","Burr, Patrick|Burr, Patrick",2024-02-27T14:29:09.439+00:00,False,Dataset,2021-11-26T10:46:15Z,2019,2021-11-26T10:46:15Z,CC-BY,open access,https://doi.org/10.26190/5d1d47a9eb76f,NO FIELD,Engineering|Other UNSW,School of Mechanical and Manufacturing Engineering|School of Mechanical and Manufacturing Engineering|School of Mechanical and Manufacturing Engineering,NO FIELD,UO2|ZrO2|Thermal Expansion|Thermal Conductivity|Nuclear Fuel|Molecular Dynamics,996484085,1
26ea6b17-3d64-4728-a75f-a12743f6146a,"Data set for ""AMPK activators have compound and concentration-specific effects on brain metabolism""",1959.4/101044,"Achanta, Lavanya|Rae, Caroline","Housley, Gary",2024-02-27T14:29:51.259+00:00,False,Dataset,2023-03-16T22:55:58Z,2023,2023-03-16T22:55:58Z,CC-BY,open access,https://doi.org/10.26190/unsworks/24751,NO FIELD,Other UNSW|Medicine & Health|Science|Engineering,Mark Wainwright Analytical Centre|School of Medical Sciences|School of Psychology|School of Biomedical Engineering|School of Medical Sciences|School of Medical Sciences|School of Medical Sciences|School of Medical Sciences|Mark Wainwright Analytical Centre|School of Medical Sciences|School of Biomedical Engineering,31 BIOLOGICAL SCIENCES,brain tissue slices|AMPK|NMR Spectra,196764576,2
4396a7fe-c29b-4046-9e37-089ffba1618d,Dataset for on demand activatable peroxide mimicking polymer nanocomposite films,1959.4/102358,"Amin, Md. Lutful|Saeed, Ayad|Dinh, Mike","AGARWAL, Vipul",2024-06-21T14:07:13.530+00:00,False,Dataset,2024-06-20T23:56:29Z,2024,2024-06-20T23:56:29Z,CC-BY-NC,open access,https://doi.org/10.26190/unsworks/30229,NO FIELD,Engineering|Science,School of Chemical Engineering|School of Materials Science & Engineering|School of Chemical Engineering|School of Chemical Engineering,320602 Medical biotechnology diagnostics (incl. biosensors)|340302 Macromolecular materials|340601 Catalysis and mechanisms of reactions|401602 Composite and hybrid materials|401609 Polymers and plastics|401605 Functional materials,enzyme mimic|polymer nanocomposite|films|catalyst activity|tuneable catalysis,61222,2
2eaf2234-691e-4363-9d78-95b8ba5f5d83,Dataset for quorum sensing antimicrobial polymer nanocomposite coatings,1959.4/102531,"Maslekar, Namrata|Chakraborty, Sudip|Dinh, Mike|Yao, Yin|Kumar, Naresh|Setterlund, Per","AGARWAL, Vipul",2024-07-11T14:18:30.037+00:00,False,Dataset,2024-07-11T02:01:16Z,2024,2024-07-11T02:01:16Z,CC-BY-NC,open access,https://doi.org/10.26190/unsworks/30295,NO FIELD,Science|Other UNSW|Engineering,School of Chemistry|Mark Wainwright Analytical Centre|School of Chemical Engineering|School of Chemical Engineering|School of Chemical Engineering|School of Chemistry|School of Chemistry|School of Chemical Engineering,340302 Macromolecular materials|401602 Composite and hybrid materials|401609 Polymers and plastics|401605 Functional materials,antimicrobial coatings|nanocomposite|polymer coating|quorum sensing,121721,5
f3cbecfc-1941-49c2-9fdf-e75251a5a47b,Dataset from: Persistent Atlantic Overturning Circulation weakening driven by subarctic freshening since the mid-twentieth century,1959.4/102858,"Pontes, Gabriel",NO FIELD,2024-09-02T02:02:34.196+00:00,False,Dataset,2024-09-02T00:20:03Z,2024,2024-09-02T00:20:03Z,CC-BY,open access,https://doi.org/10.26190/unsworks/30435,NO FIELD,Science,"School of Biological, Earth & Environmental Sciences|Centre for Ecosystem Science or Climate Change Research Centre",370201 Climate change processes|370803 Physical oceanography,AMOC -  Atlantic Meridional Overturning Circulation|Meltwater|Greenland ice sheet|South Atlantic|Planetary waves|Ocean circulation,55532477,2
4d60ea9f-56f0-4d52-9d37-3ede5e304306,Dataset of Baseline Employees 2017,1959.4/resource/collection/resdatac_602/1,"Harvey, Samuel","Harvey, Samuel",2024-07-22T02:15:31.458+00:00,False,Dataset,2021-11-26T10:42:05Z,2018,2021-11-26T10:42:05Z,NO FIELD,metadata only access,https://doi.org/10.26190/unsworks/1417,NO FIELD,Medicine & Health,Black Dog Institute,NO FIELD,mental health|workplace|employee,0,0
6b15d11b-c583-4059-9e9c-d6bc8d0b6187,Dataset of Slope Stability Analsyis of Dune Face undergoing Wave-Driven Erosion,1959.4/103404,"Conti, Stefano",NO FIELD,2025-01-09T03:16:05.689+00:00,False,Dataset,2024-11-12T03:16:39Z,2024,2024-11-12T03:16:39Z,CC-BY,open access,https://doi.org/10.26190/unsworks/30642,NO FIELD,Engineering,School of Civil and Environmental Engineering|School of Civil and Environmental Engineering|School of Civil and Environmental Engineering,NO FIELD,NO FIELD,1717869952,20
37e6f3b4-a163-4636-a69c-af23ba0aef5b,Defining immune dysregulation cohorts at risk of cancer,1959.4/004_164,"Vajdic, Claire","Vajdic, Claire",2024-02-27T14:29:07.923+00:00,False,Dataset,2021-11-26T10:33:26Z,2011,2021-11-26T10:33:26Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1362,NO FIELD,Medicine & Health,Centre for Big Data Research in Health|The Kirby Institute,111299 Oncology and Carcinogenesis not elsewhere classified|111799 Public Health and Health Services not elsewhere classified,Cancer aetiology|Cancer epidemiology|Immune dysregulation,0,0
2c17458a-2141-4842-94ea-abc5ee5d9640,Design and Art Australia Online (DAAO),1959.4/004_177,"Johnson, Vivien","Johnson, Vivien",2024-02-27T14:29:50.447+00:00,False,Dataset,2021-11-26T10:31:45Z,2011,2021-11-26T10:31:45Z,CC-BY-NC-SA,metadata only access,https://doi.org/10.26190/unsworks/1256,NO FIELD,Arts Design & Architecture,School of Art and Design|School of Art and Design,190102 Art History|120301 Design History and Theory|190502 Fine Arts (incl. Sculpture and Painting)|190599 Visual Arts and Crafts not elsewhere classified,biography|art|visual culture|design,0,0
3a2b6e3e-5aca-4182-85fa-637eda617d82,DFT calculated Infrared Spectra of Organoarsenics,1959.4/004_321,"Gloria, Danmar","Gloria, Danmar",2024-07-20T14:58:29.779+00:00,False,Dataset,2021-11-26T10:32:46Z,2013,2021-11-26T10:32:46Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1318,NO FIELD,Science|Other UNSW,School of Chemistry|Mark Wainwright Analytical Centre,030199 Analytical Chemistry not elsewhere classified|030799 Theoretical and Computational Chemistry not elsewhere classified,Arsenic Speciation|Density Functional Theory|Infrared spectroscopy|Vibrational Spectroscopy,0,0
4c4e2231-2e8c-4ae0-aac1-62452b55b0c5,DFT calculated Raman Spectra of Organo-arsenic compounds,1959.4/004_322,"Gloria, Danmar","Gloria, Danmar",2024-07-20T14:58:29.800+00:00,False,Dataset,2021-11-26T10:32:45Z,2013,2021-11-26T10:32:45Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1317,NO FIELD,Science|Other UNSW,School of Chemistry|Mark Wainwright Analytical Centre,030799 Theoretical and Computational Chemistry not elsewhere classified|030199 Analytical Chemistry not elsewhere classified,Arsenic Speciation|Density Functional Theory|Infrared spectroscopy,0,0
98918fbb-69c4-4426-858c-3111cc607d81,"DFT data and NequIP fit potential energy surface for H interacting with CO ice surface, nominally H + CO -> HCO",1959.4/103821,"Frankcombe, Terry",NO FIELD,2025-01-14T02:02:37.249+00:00,False,Dataset,2025-01-14T00:30:21Z,2025,2025-01-14T00:30:21Z,CC-BY,open access,https://doi.org/10.26190/unsworks/30775,NO FIELD,UNSW Canberra,School of Science,340607 Reaction kinetics and dynamics,DFT|gas-surface|HCO|CO+H|astrochemistry|formyl|formaldehyde|PES|neural network|E(3)|FHI-aims|NequIP,69078104,4
bb3e97bc-27a8-4550-9043-8d4150f86de4,Differentially expressed genes and pathways in SARS-CoV-2 specific memory B cells across disease severity at single cell resolution,1959.4/100747,"Gupta, Money|Luciani, Fabio|Bull, Rowena|Lloyd, Andrew",NO FIELD,2022-11-16T05:27:47.888+00:00,False,Dataset,2022-11-07T21:34:21Z,2022,2022-11-07T21:34:21Z,CC-BY,open access,https://doi.org/10.26190/unsworks/24454,NO FIELD,Medicine & Health,School of Medical Sciences|School of Medical Sciences|The Kirby Institute|The Kirby Institute,320220 Pathology (excl. oral pathology),Memory B cell|Differentially expressed genes|RBD,503732,2
e151d7cc-6108-4981-b8f3-32716c8a25c0,Disc centrifugal sedimentation of gold agglomerates,1959.4/004_346,"Moran, Grainne","Moran, Grainne",2024-07-20T14:58:29.727+00:00,False,Dataset,2021-11-26T10:34:00Z,2013,2021-11-26T10:34:00Z,NO FIELD,metadata only access,https://doi.org/10.26190/unsworks/1405,NO FIELD,Science|Other UNSW,School of Chemistry|Mark Wainwright Analytical Centre,030199 Analytical Chemistry not elsewhere classified|100708 Nanomaterials,Gold colloid|Agglomeration of nanoparticles|Size of nanoparticles|Differential centrifugal sedimentation,0,0
c9962bce-bc1f-4b50-80c4-1b679f7de210,Drivers of the evolution and amplitude of African Humid Periods,1959.4/resource/collection/resdatac_1255/1,"Menviel, Laurie","Menviel, Laurie",2024-02-27T14:29:49.117+00:00,False,Dataset,2021-11-26T10:10:38Z,2021,2021-11-26T10:10:38Z,CC-BY-ND,open access,https://doi.org/10.26190/kewt-qg48,NO FIELD,Science,"School of Biological, Earth & Environmental Sciences",040104 Climate Change Processes|049999 Earth Sciences not elsewhere classified,deglaciation|African humid period|AMOC,1196645084,20
ecc82111-97cb-407c-b276-325a45882d7b,e-male survey data 2008,1959.4/004_187,"Holt, Martin","Holt, Martin",2022-09-27T11:16:11.321+00:00,False,Dataset,2021-11-26T10:33:21Z,2011,2021-11-26T10:33:21Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1356,NO FIELD,Arts Design & Architecture,Centre for Social Research in Health,111799 Public Health and Health Services not elsewhere classified|110309 Infectious Diseases|111712 Health Promotion,Internet|Gay men|HIV prevention|Men who have sex with men|Social capital|Survey data|Online methodology,0,0
f0ed3104-b9de-4381-9fa6-592aa19a2b4b,Early mobilisation after total hip or knee arthroplasty: A multicentre prospective observational study,1959.4/resource/collection/resdatac_479/1,"Naylor, Justine|Harris, Ian|Mittal, Rajat|Xuan, Wei|Chua, Matthew|Hart, Andrew",NO FIELD,2023-10-30T02:56:15.623+00:00,False,Dataset,2021-11-26T10:34:08Z,2017,2021-11-26T10:34:08Z,CC-BY,open access,https://doi.org/10.4225/53/593a41d655052,NO FIELD,Medicine & Health,Clinical School South West Sydney Area Health Service|Clinical School South West Sydney Area Health Service|Clinical School South West Sydney Area Health Service|Clinical School South West Sydney Area Health Service,NO FIELD,knee arthroplasty|hip arthroplasty|osteoarthritis|mobilisation,1421376,1
850aa6e3-84cf-4a17-af1f-aec18c638f43,Effect of ion transport and carbonic anhydrase inhibition on parotid salivary,1959.4/resource/collection/resdatac_1019/1,"Beal, Alan","Beal, Alan",2024-02-27T14:29:23.837+00:00,False,Dataset,2021-11-26T09:25:26Z,2020,2021-11-26T09:25:26Z,CC-BY,open access,https://doi.org/10.26190/5e9fa4255e92e,NO FIELD,Science,"School of Biological, Earth & Environmental Sciences",0606 Physiology,NO FIELD,153088,5
d9cd9101-045e-4b01-a507-c9a8a74d070b,"Effect of laser power and wavelength on SERS spectra of 1,4 Benzenedimethanethiol modified Klarite substrates",1959.4/004_372,"Gloria, Danmar","Gloria, Danmar",2024-07-20T14:58:30.247+00:00,False,Dataset,2021-11-26T10:33:55Z,2013,2021-11-26T10:33:55Z,NO FIELD,metadata only access,https://doi.org/10.26190/unsworks/1398,NO FIELD,Science|Other UNSW,School of Chemistry|Mark Wainwright Analytical Centre,030199 Analytical Chemistry not elsewhere classified|030107 Sensor Technology (Chemical aspects)|030101 Analytical Spectrometry,NO FIELD,0,0
b106b1ad-c900-4dc8-855f-cc887244ff53,Electrophysiology dataset describing function of hERG potassium channels expressed in HEK cells,1959.4/resource/collection/resdatac_1135/1,"Ng, Chai Ann|Farr, Jessica|Young, Paul|Windley, Monique|Perry, Matthew|Hill, Adam|Vandenberg, Jamie",NO FIELD,2024-03-01T14:18:46.210+00:00,False,Dataset,2021-11-26T10:04:40Z,2021,2021-11-26T10:04:40Z,CC-BY,open access,https://doi.org/10.26190/7tqy-gc11,NO FIELD,Medicine & Health,Victor Chang Cardiac Research Institute|Victor Chang Cardiac Research Institute|School of Medical Sciences|Clinical School St Vincents Hospital,060601 Animal Physiology - Biophysics|110201 Cardiology (incl. Cardiovascular Diseases),electrophysiology|ion channel|hERG|cardiac arrhythmia|patch clamp,953349093,1
796c36ac-9ebe-403f-97b2-73bfe96b54f8,Elements of Cancer Care (EoCC),1959.4/004_273,"Caruso, Lena","Caruso, Lena",2022-06-22T08:47:25.661+00:00,False,Dataset,2021-11-26T10:33:22Z,2011,2021-11-26T10:33:22Z,CC-BY-NC-ND,metadata only access,https://doi.org/10.26190/unsworks/1357,NO FIELD,Other UNSW,NO FIELD,111299 Oncology and Carcinogenesis not elsewhere classified|140208 Health Economics|111502 Clinical Pharmacology and Therapeutics|111799 Public Health and Health Services not elsewhere classified,Cancer treatment|Resource utilisation|Patterns of care|Prescribing,0,0
36f7e162-c09d-4691-ba0a-69aea4e773d4,Enhancing the Mechanical Properties of Biodegradable Polyhydroxybutyrate (PHB) Polymer by Cotton Fibre Reinforcement and Interfacial Grafting data file,1959.4/104228,"He, Yilin",NO FIELD,2025-03-21T00:52:27.359+00:00,False,Dataset,2025-03-03T23:44:43Z,2025,2025-03-03T23:44:43Z,CC-BY,open access,https://doi.org/10.26190/unsworks/30908,NO FIELD,Engineering,School of Chemical Engineering|School of Mechanical and Manufacturing Engineering|School of Mechanical and Manufacturing Engineering|School of Chemical Engineering|School of Mechanical and Manufacturing Engineering,4017 Mechanical engineering,Bio-composites|Biodegradable|Mechanical property|Gas permeability|Toughness,3731146,2
0c6d82a9-4dc8-4be7-8be9-80f76c75c705,Evidence Base and Practice Variation in Acute Care Processes for Knee and Hip Arthroplasty Surgeries,1959.4/resource/collection/resdatac_475/1,"Naylor, Justine","Naylor, Justine",2023-06-20T09:33:30.221+00:00,False,Dataset,2021-11-26T10:34:07Z,2017,2021-11-26T10:34:07Z,CC-BY,open access,https://doi.org/10.4225/53/5941bed3ced3b,NO FIELD,Medicine & Health,Clinical School South West Sydney Area Health Service|Clinical School South West Sydney Area Health Service|Clinical School South West Sydney Area Health Service|Clinical School South West Sydney Area Health Service,NO FIELD,arthroplasty,134975,1
2eda46eb-f709-48c1-933f-9b5d00f340bd,Evidence-based Processes and Outcomes of Care (EPOC): Improving services and outcomes for joint replacement patients,1959.4/resource/collection/resdatac_521/1,"Naylor, Justine|Xuan, Wei|Badge, Helen","Harris, Ian",2022-10-25T10:10:32.185+00:00,False,Dataset,2021-11-26T10:34:11Z,2021,2021-11-26T10:34:11Z,CC-BY-ND,metadata only access,https://doi.org/10.26190/mddw-by48,NO FIELD,Medicine & Health,Clinical School South West Sydney Area Health Service|Clinical School South West Sydney Area Health Service|Clinical School South West Sydney Area Health Service|Clinical School South West Sydney Area Health Service,NO FIELD,arthroscopy|joint replacement surgery|venous thromboembolism|infection|prophylaxis|clinical guidelines,0,0
16c784d7-605d-4325-8bbc-8dc197c36db6,Evidence-based Processes and Outcomes of Care (EPOC): Improving services and outcomes for joint replacement patients,1959.4/resource/collection/resdatac_1261/1,"Badge, Helen|Churches, Timothy|Xuan, Wei|Armstrong, Elizabeth","Harris, Ian|Naylor, Justine",2022-10-27T05:02:36.106+00:00,False,Dataset,2021-11-26T10:31:23Z,2021,2021-11-26T10:31:23Z,CC-BY,open access,https://doi.org/10.26190/c46r-ne05,NO FIELD,Medicine & Health,Clinical School South West Sydney Area Health Service|Clinical School South West Sydney Area Health Service|Clinical School South West Sydney Area Health Service|Clinical School South West Sydney Area Health Service|Clinical School South West Sydney Area Health Service|School of Population Health,1103 Clinical Sciences,Total joint replacement|Arthroplasty|Prophylaxis|Surgical site infection|Venous thromboembolism|Clinical guidelines|Surgical complications|Patient reported outcomes,5676414,7
